from_node,to_node,length_m,elevation_change,elevation_gain
1302821179,9269422923,104.19191178269166,-1.5999999999999943,0.0
1302821179,1302822664,27.461113653177286,2.5,2.5
1302821294,1302821179,75.86432577695408,7.3999999999999915,7.3999999999999915
1302821294,2598709711,94.19007474608439,7.299999999999997,7.299999999999997
1302821294,9269278419,48.93342167241059,0.5,0.5
1302821354,9269014617,51.82832473507572,0.0,0.0
1302821354,9269014820,50.83046066333606,0.7000000000000028,0.7000000000000028
1302821354,1302822844,58.22445425884506,-3.0,0.0
1302821354,1302821901,64.57991320147818,6.0,6.0
1302821425,1302822844,99.65275360930762,-1.8000000000000043,0.0
1302821425,2598709700,33.86046711924269,1.0,1.0
1302821431,3803463106,35.79248327455404,-3.6000000000000014,0.0
1302821431,9269072326,17.844727893203533,1.7999999999999972,1.7999999999999972
1302821431,1302822609,44.326182821728494,-1.0,0.0
1302821431,9269072324,74.69702737365401,1.0,1.0
1302821441,9269278419,91.37026177110177,1.3000000000000043,1.3000000000000043
1302821441,1302821453,77.66934696753768,2.6000000000000014,2.6000000000000014
1302821441,1302821664,81.64403024773534,2.1000000000000014,2.1000000000000014
1302821441,9269278333,71.81096432940554,-5.0,0.0
1302821453,9269422923,36.64946242895842,4.0,4.0
1302821453,1302821441,77.66934696753768,-2.6000000000000014,0.0
1302821453,2187247116,54.664235823016696,0.7000000000000028,0.7000000000000028
1302821453,9269278327,121.52341053038191,-4.799999999999997,0.0
1302821479,9269014809,30.856940709194355,1.6999999999999957,1.6999999999999957
1302821479,3803463102,61.604146591397935,1.5,1.5
1302821479,1302823149,86.97241407426708,-1.5,0.0
1302821479,1302821937,71.6584577925025,1.3999999999999986,1.3999999999999986
1302821559,1471065423,6.512546317895629,0.5,0.5
1302821559,9269014619,32.00745524986171,-2.3000000000000043,0.0
1302821559,1302821901,121.0154561931574,2.299999999999997,2.299999999999997
1302821664,1302822154,86.23694145054179,-3.3999999999999986,0.0
1302821664,1302821441,81.64403024773534,-2.1000000000000014,0.0
1302821747,9269278679,31.439597658986973,-1.2000000000000028,0.0
1302821747,9269278677,39.867309633276165,1.8999999999999986,1.8999999999999986
1302821812,9269014613,41.05037773940141,0.6999999999999957,0.6999999999999957
1302821812,1302822442,61.9409306011836,-3.8000000000000043,0.0
1302821812,3803463106,23.177792173189108,2.299999999999997,2.299999999999997
1302821823,9269422105,42.497911399975195,2.8000000000000043,2.8000000000000043
1302821823,13076852447,157.7684655244649,-14.100000000000001,0.0
1302821823,9269422091,10.846806997666805,-0.5,0.0
1302821823,1471065594,51.73042898099818,1.0,1.0
1302821901,9269014615,43.52589314004043,-0.7999999999999972,0.0
1302821901,3803463107,26.01575289804718,2.6000000000000014,2.6000000000000014
1302821901,1302821559,121.0154561931574,-2.299999999999997,0.0
1302821901,1302821354,64.57991320147818,-6.0,0.0
1302821907,1302822872,14.690471457455681,0.0,0.0
1302821907,13076852407,4.861545320527563,0.0,0.0
1302821907,2187247175,60.32309406503104,-0.8999999999999986,0.0
1302821937,9269014825,25.8482983540648,0.6000000000000014,0.6000000000000014
1302821937,9269014823,38.16688084587806,2.299999999999997,2.299999999999997
1302821937,1302821479,71.6584577925025,-1.3999999999999986,0.0
1302822001,9269278333,59.5974963034896,1.3999999999999986,1.3999999999999986
1302822001,2187247169,35.95406952531211,-0.6000000000000014,0.0
1302822001,1302822154,81.03086159563797,5.100000000000001,5.100000000000001
1302822001,9269278329,39.622524037864615,0.7999999999999972,0.7999999999999972
1302822038,1302822618,47.648317920195794,-3.8999999999999986,0.0
1302822038,9269422091,53.01342460439973,4.799999999999997,4.799999999999997
1302822038,2187247175,55.123988127514345,3.6000000000000014,3.6000000000000014
1302822154,1302821664,86.23694145054179,3.3999999999999986,3.3999999999999986
1302822154,1302822001,81.03086159563797,-5.100000000000001,0.0
1302822154,9269278677,128.96958048483125,-10.200000000000003,0.0
1302822187,1457663906,70.79872518402672,-4.400000000000006,0.0
1302822332,9269014619,26.230420002996958,1.8999999999999986,1.8999999999999986
1302822332,13076848004,6.55100807705298,-0.5,0.0
1302822332,13076848002,5.2488375493116015,0.10000000000000142,0.10000000000000142
1302822442,1302822678,47.68948798859594,0.30000000000000426,0.30000000000000426
1302822442,9269014617,52.24063738728249,-0.3999999999999986,0.0
1302822442,2598709700,27.707408594674263,-0.5999999999999943,0.0
1302822442,1302821812,61.9409306011836,3.8000000000000043,3.8000000000000043
1302822609,1302822678,115.93535308687598,-8.399999999999999,0.0
1302822609,1471065529,118.09261285667482,1.1000000000000014,1.1000000000000014
1302822609,1302821431,44.326182821728494,1.0,1.0
1302822618,9269278679,37.29877672209612,1.0999999999999943,1.0999999999999943
1302822618,1302822038,47.648317920195794,3.8999999999999986,3.8999999999999986
1302822664,1303151724,32.890292211598094,-2.3999999999999915,0.0
1302822664,1457663906,98.7427022991046,1.4000000000000057,1.4000000000000057
1302822664,1302821179,27.461113653177286,-2.5,0.0
1302822664,2187247140,115.73148707710314,-3.999999999999993,0.0
1302822678,1302822609,115.93535308687598,8.399999999999999,8.399999999999999
1302822678,1302822442,47.68948798859594,-0.30000000000000426,0.0
1302822678,1302823140,99.0669116688532,0.7999999999999972,0.7999999999999972
1302822844,1302821425,99.65275360930762,1.8000000000000043,1.8000000000000043
1302822844,9269014825,58.00463025417566,-1.2999999999999972,0.0
1302822844,1302821354,58.22445425884506,3.0,3.0
1302822872,2187247169,38.183009893424575,0.29999999999999716,0.29999999999999716
1302822872,1302821907,14.690471457455681,0.0,0.0
1302822872,9269423103,5.388954124129563,0.10000000000000142,0.10000000000000142
